81;DAU2013;1I;0;3;0;-1;-1;-1;NULL
82;DAU2013;2I;0;20;0;-1;-1;-1;NULL
83;DAU2013;3C;0;11;0;-1;-1;-1;NULL
84;DAU2013;4I;0;14;0;-1;-1;-1;NULL
85;DAU2013;1I;0;24;1;11;12;-1;2013-12-14 11:39:59
86;DAU2013;2I;0;1;1;16;9;-1;2013-12-14 11:20:41
87;DAU2013;3C;0;30;1;13;12;-1;2013-12-14 11:23:42
88;DAU2013;4J;0;21;1;9;16;-1;2013-12-14 11:27:02
89;DAU2013;1I;0;18;0;-1;-1;-1;NULL
90;DAU2013;2I;0;8;1;11;14;-1;2013-12-14 11:22:42
91;DAU2013;3I;0;2;0;-1;-1;-1;NULL
92;DAU2013;4C;0;4;0;-1;-1;-1;NULL
93;DAU2013;1I;0;26;1;14;11;-1;2013-12-14 11:34:22
94;DAU2013;2I;0;27;1;15;9;-1;2013-12-14 11:30:38
95;DAU2013;3C;0;11;1;8;17;-1;2013-12-14 11:36:35
96;DAU2013;4C;0;6;1;14;11;-1;2013-12-14 11:40:30
97;DAU2013;1I;0;1;1;11;14;-1;2013-12-14 11:21:43
98;DAU2013;2I;0;12;1;16;9;-1;2013-12-14 11:23:14
99;DAU2013;3I;0;14;1;16;9;-1;2013-12-14 11:24:30
100;DAU2013;4I;0;17;1;10;15;-1;2013-12-14 11:25:39
101;DAU2013;1C;0;3;1;10;15;-1;2013-12-14 11:28:00
102;DAU2013;2C;0;12;1;15;10;-1;2013-12-14 11:30:24
103;DAU2013;3C;0;5;1;13;12;-1;2013-12-14 11:38:31
104;DAU2013;4C;0;7;1;12;13;-1;2013-12-14 11:41:20
105;DAU2013;1I;0;28;1;13;10;-1;2013-12-14 11:27:32
106;DAU2013;2I;0;11;1;13;14;-1;2013-12-14 11:33:57
107;DAU2013;3I;0;9;1;17;8;-1;2013-12-14 11:41:04
108;DAU2013;4C;0;1;1;13;12;-1;2013-12-14 11:45:33
109;DAU2013;1C;0;9;1;18;7;-1;2013-12-14 11:39:58
110;DAU2013;2C;0;24;1;12;13;-1;2013-12-14 11:41:41
111;DAU2013;3C;0;26;1;11;14;-1;2013-12-14 11:42:57
112;DAU2013;4J;0;30;1;20;9;-1;2013-12-14 11:38:06
113;DAU2013;1C;0;26;1;10;15;-1;2013-12-14 11:40:04
114;DAU2013;2C;0;25;1;15;10;-1;2013-12-14 11:44:08
115;DAU2013;3C;0;20;1;9;16;-1;2013-12-14 11:47:25
116;DAU2013;4J;0;22;1;13;12;-1;2013-12-14 11:49:52
117;DAU2013;1I;0;15;0;-1;-1;-1;NULL
118;DAU2013;2I;0;4;0;-1;-1;-1;NULL
119;DAU2013;3C;0;30;0;-1;-1;-1;NULL
120;DAU2013;4I;0;17;0;-1;-1;-1;NULL
121;DAU2013;1C;0;3;1;14;11;-1;2013-12-14 11:47:11
122;DAU2013;2C;0;8;0;-1;-1;-1;NULL
123;DAU2013;3I;0;27;0;-1;-1;-1;NULL
124;DAU2013;4I;0;14;0;-1;-1;-1;NULL
125;DAU2013;1I;0;29;1;13;12;-1;2013-12-14 12:16:53
126;DAU2013;2I;0;20;1;15;10;-1;2013-12-14 12:18:43
127;DAU2013;3C;0;13;1;9;16;-1;2013-12-14 12:14:54
128;DAU2013;4J;0;22;1;16;9;-1;2013-12-14 12:12:32
129;DAU2013;1C;0;30;1;16;9;-1;2013-12-14 12:27:39
130;DAU2013;2C;0;2;1;11;11;-1;2013-12-14 12:21:15
131;DAU2013;3C;0;11;1;15;10;-1;2013-12-14 12:33:54
132;DAU2013;4I;0;13;1;13;12;-1;2013-12-14 12:29:59
133;DAU2013;1C;0;29;1;11;14;-1;2013-12-14 12:22:27
134;DAU2013;2C;0;2;1;13;12;-1;2013-12-14 12:24:58
135;DAU2013;3C;0;17;0;-1;-1;-1;NULL
136;DAU2013;4C;0;9;0;-1;-1;-1;NULL
137;DAU2013;1C;0;30;0;-1;-1;-1;NULL
138;DAU2013;2C;0;15;0;-1;-1;-1;NULL
139;DAU2013;3C;0;1;0;-1;-1;-1;NULL
140;DAU2013;4C;0;9;0;-1;-1;-1;NULL
141;DAU2013;1C;0;26;1;14;11;-1;2013-12-14 12:50:20
142;DAU2013;2C;0;19;1;12;13;-1;2013-12-14 12:52:03
143;DAU2013;3C;0;6;1;17;8;-1;2013-12-14 12:53:47
144;DAU2013;4J;0;25;1;11;14;-1;2013-12-14 12:55:37
145;DAU2013;1C;0;7;1;15;10;-1;2013-12-14 12:55:15
146;DAU2013;2C;0;11;1;14;11;-1;2013-12-14 12:57:43
147;DAU2013;3C;0;26;1;14;11;-1;2013-12-14 13:00:54
148;DAU2013;4J;0;24;1;9;16;-1;2013-12-14 13:02:16
149;DAU2013;1C;0;17;1;13;12;-1;2013-12-14 13:22:49
150;DAU2013;2C;0;5;1;10;15;-1;2013-12-14 13:25:21
151;DAU2013;3I;0;25;1;13;12;-1;2013-12-14 13:28:14
152;DAU2013;4C;0;1;1;11;14;-1;2013-12-14 13:30:47
153;DAU2013;1I;0;28;1;12;13;-1;2013-12-14 13:26:44
154;DAU2013;2I;0;22;1;18;7;-1;2013-12-14 13:29:52
155;DAU2013;3I;0;2;1;12;13;-1;2013-12-14 13:32:32
156;DAU2013;4J;0;29;1;15;10;-1;2013-12-14 13:34:11
157;DAU2013;1C;0;7;1;13;12;-1;2013-12-14 13:29:20
158;DAU2013;2C;0;1;1;15;10;-1;2013-12-14 13:31:55
159;DAU2013;3C;0;20;1;12;13;-1;2013-12-14 13:35:01
160;DAU2013;4I;0;12;1;12;13;-1;2013-12-14 13:38:26
161;DAU2013;1C;0;23;1;14;11;-1;2013-12-14 13:50:25
162;DAU2013;2C;0;6;1;14;11;-1;2013-12-14 13:42:40
163;DAU2013;3C;0;8;1;12;13;-1;2013-12-14 13:47:09
164;DAU2013;4I;0;19;1;11;14;-1;2013-12-14 13:53:30
165;DAU2013;1I;0;22;1;17;7;-1;2013-12-14 13:48:33
166;DAU2013;2I;0;30;1;18;7;-1;2013-12-14 13:46:03
167;DAU2013;3C;0;3;1;12;13;-1;2013-12-14 13:51:08
168;DAU2013;4I;0;12;1;9;16;-1;2013-12-14 13:43:36
169;DAU2013;1I;0;20;0;-1;-1;-1;NULL
170;DAU2013;2I;0;17;0;-1;-1;-1;NULL
171;DAU2013;3I;0;11;1;8;17;-1;2013-12-14 15:41:29
172;DAU2013;4J;0;25;1;12;12;-1;2013-12-14 15:37:50
173;DAU2013;1I;0;27;1;19;6;-1;2013-12-14 15:40:49
174;DAU2013;2I;0;24;1;16;9;-1;2013-12-14 15:39:37
175;DAU2013;3I;0;18;1;12;13;-1;2013-12-14 15:37:54
176;DAU2013;4J;0;29;1;16;9;-1;2013-12-14 15:35:26
177;DAU2013;1C;0;21;1;12;13;-1;2013-12-14 15:53:54
178;DAU2013;2C;0;17;1;12;13;-1;2013-12-14 15:57:50
179;DAU2013;3I;0;23;1;9;15;-1;2013-12-14 16:01:37
180;DAU2013;4I;0;13;0;-1;-1;-1;NULL
181;DAU2013;1I;0;19;1;18;7;-1;2013-12-14 15:54:06
182;DAU2013;2I;0;13;1;14;11;-1;2013-12-14 15:57:31
183;DAU2013;3C;0;24;1;12;13;-1;2013-12-14 16:00:23
184;DAU2013;4I;0;16;1;14;11;-1;2013-12-14 16:02:18
185;DAU2013;1C;0;21;1;15;10;-1;2013-12-14 15:59:27
186;DAU2013;2C;0;15;1;10;15;-1;2013-12-14 16:00:15
187;DAU2013;3C;0;12;1;10;15;-1;2013-12-14 16:01:00
188;DAU2013;4I;0;18;1;11;14;-1;2013-12-14 16:01:45
189;DAU2013;1I;0;26;1;15;9;-1;2013-12-14 16:00:55
190;DAU2013;2I;0;29;1;15;10;-1;2013-12-14 16:04:08
191;DAU2013;3C;0;8;1;12;13;-1;2013-12-14 16:07:08
192;DAU2013;4J;0;23;1;14;11;-1;2013-12-14 16:09:27
193;DAU2013;1I;0;6;1;12;12;-1;2013-12-14 16:01:40
194;DAU2013;2I;0;29;1;15;10;-1;2013-12-14 16:06:57
195;DAU2013;3I;0;26;1;12;13;-1;2013-12-14 16:09:35
196;DAU2013;4C;0;9;1;12;13;-1;2013-12-14 16:10:58
197;DAU2013;1C;0;26;1;12;13;-1;2013-12-14 16:00:46
198;DAU2013;2C;0;17;1;13;12;-1;2013-12-14 16:02:36
199;DAU2013;3C;0;9;1;13;12;-1;2013-12-14 16:04:54
200;DAU2013;4C;0;6;1;13;12;-1;2013-12-14 16:06:53
201;DAU2013;1C;0;23;1;12;13;-1;2013-12-14 16:05:48
202;DAU2013;2C;0;15;1;13;12;-1;2013-12-14 16:01:57
203;DAU2013;3I;0;24;1;14;11;-1;2013-12-14 16:09:24
204;DAU2013;4C;0;7;0;-1;-1;-1;NULL
205;DAU2013;1I;0;11;1;17;8;-1;2013-12-14 16:06:27
206;DAU2013;2I;0;6;1;8;17;-1;2013-12-14 16:11:49
207;DAU2013;3C;0;2;1;10;15;-1;2013-12-14 16:15:26
208;DAU2013;4J;0;22;1;18;7;-1;2013-12-14 16:03:14
209;DAU2013;1I;0;10;1;15;8;-1;2013-12-14 16:02:47
210;DAU2013;2I;0;16;1;17;8;-1;2013-12-14 16:06:27
211;DAU2013;3C;0;5;1;13;12;-1;2013-12-14 16:09:56
212;DAU2013;4I;0;20;1;12;13;-1;2013-12-14 16:11:53
213;DAU2013;1I;0;24;1;12;13;-1;2013-12-14 16:03:47
214;DAU2013;2I;0;15;1;12;13;-1;2013-12-14 16:05:13
215;DAU2013;3I;0;9;1;13;12;-1;2013-12-14 16:06:35
216;DAU2013;4J;0;22;1;16;9;-1;2013-12-14 16:07:43
217;DAU2013;1I;0;18;1;13;11;-1;2013-12-14 16:05:45
218;DAU2013;2I;0;9;1;17;8;-1;2013-12-14 16:09:07
219;DAU2013;3I;0;11;1;9;16;-1;2013-12-14 16:11:39
220;DAU2013;4J;0;29;1;14;11;-1;2013-12-14 16:13:52
221;DAU2013;1I;0;30;1;14;10;-1;2013-12-14 16:07:39
222;DAU2013;2I;0;17;1;9;16;-1;2013-12-14 16:11:10
223;DAU2013;3I;0;13;1;11;14;-1;2013-12-14 16:15:31
224;DAU2013;4J;0;28;1;12;13;-1;2013-12-14 16:18:43
225;DAU2013;1I;0;11;1;18;7;-1;2013-12-14 16:17:54
226;DAU2013;2I;0;18;1;13;12;-1;2013-12-14 16:13:47
227;DAU2013;3I;0;7;1;12;13;-1;2013-12-14 16:25:54
228;DAU2013;4C;0;4;1;12;13;-1;2013-12-14 16:22:09
229;DAU2013;1C;0;12;1;14;11;-1;2013-12-14 16:37:00
230;DAU2013;2C;0;10;1;14;11;-1;2013-12-14 16:31:25
231;DAU2013;3I;0;18;1;14;11;-1;2013-12-14 16:28:11
232;DAU2013;4I;0;17;1;10;15;-1;2013-12-14 16:20:44
233;DAU2013;1C;0;5;1;14;11;-1;2013-12-14 16:17:32
234;DAU2013;2C;0;28;1;14;11;-1;2013-12-14 16:14:37
235;DAU2013;3C;0;25;1;14;11;-1;2013-12-14 16:20:10
236;DAU2013;4J;0;24;1;13;12;-1;2013-12-14 16:21:17
237;DAU2013;1I;0;8;1;12;10;-1;2013-12-14 16:24:46
238;DAU2013;2I;0;9;1;11;14;-1;2013-12-14 16:29:30
239;DAU2013;3C;0;26;1;13;12;-1;2013-12-14 16:31:30
240;DAU2013;4I;0;17;1;15;10;-1;2013-12-14 16:32:48
241;DAU2013;1I;0;22;0;-1;-1;-1;NULL
242;DAU2013;2I;0;7;0;-1;-1;-1;NULL
243;DAU2013;3C;0;29;0;-1;-1;-1;NULL
244;DAU2013;4J;0;27;0;-1;-1;-1;NULL
245;DAU2013;1C;0;29;1;15;10;-1;2013-12-14 16:30:44
246;DAU2013;2C;0;25;1;16;9;-1;2013-12-14 16:33:03
247;DAU2013;3I;0;18;1;15;10;-1;2013-12-14 16:35:35
248;DAU2013;4C;0;2;1;13;12;-1;2013-12-14 16:38:33
249;DAU2013;1I;0;23;0;-1;-1;-1;NULL
250;DAU2013;2I;0;16;0;-1;-1;-1;NULL
251;DAU2013;3I;0;13;0;-1;-1;-1;NULL
252;DAU2013;4J;0;26;0;-1;-1;-1;NULL
253;DAU2013;1I;0;8;1;16;9;-1;2013-12-14 16:34:39
254;DAU2013;2I;0;3;1;13;12;-1;2013-12-14 16:36:21
255;DAU2013;3I;0;15;1;12;13;-1;2013-12-14 16:37:56
256;DAU2013;4C;0;6;1;16;9;-1;2013-12-14 16:39:03
257;DAU2013;1I;0;1;1;13;12;-1;2013-12-14 16:49:29
258;DAU2013;2I;0;15;1;15;10;-1;2013-12-14 16:44:27
259;DAU2013;3C;0;14;1;13;12;-1;2013-12-14 16:52:55
260;DAU2013;4C;0;3;1;8;17;-1;2013-12-14 16:54:35
261;DAU2013;1I;0;13;1;16;9;-1;2013-12-15 16:49:15
262;DAU2013;2I;0;27;1;12;13;-1;2013-12-15 16:45:48
263;DAU2013;3I;0;30;1;15;10;-1;2013-12-15 16:41:56
264;DAU2013;4C;0;4;1;18;7;-1;2013-12-14 16:41:51
265;DAU2013;1I;0;1;1;12;12;-1;2013-12-14 17:26:16
266;DAU2013;2I;0;2;0;-1;-1;-1;NULL
267;DAU2013;3C;0;14;1;10;15;-1;2013-12-14 17:29:33
268;DAU2013;4I;0;20;1;15;10;-1;2013-12-14 16:44:28
269;DAU2013;1C;0;22;0;-1;-1;-1;NULL
270;DAU2013;2C;0;25;0;-1;-1;-1;NULL
271;DAU2013;3I;0;2;0;-1;-1;-1;NULL
272;DAU2013;4C;0;10;1;10;15;-1;2013-12-14 16:45:50
273;DAU2013;1C;0;27;1;17;8;-1;2013-12-14 16:43:40
274;DAU2013;2C;0;15;1;14;11;-1;2013-12-14 16:46:20
275;DAU2013;3C;0;18;1;13;12;-1;2013-12-14 16:51:22
276;DAU2013;4J;0;28;1;11;14;-1;2013-12-14 16:48:21
277;DAU2013;1C;0;21;1;14;11;-1;2013-12-14 16:52:01
278;DAU2013;2C;0;22;1;16;9;-1;2013-12-14 16:55:19
279;DAU2013;3I;0;10;1;15;10;-1;2013-12-14 17:00:25
280;DAU2013;4I;0;18;1;10;15;-1;2013-12-14 17:04:52
281;DAU2013;1I;0;3;1;11;14;-1;2013-12-14 16:54:36
282;DAU2013;2I;0;29;1;10;14;-1;2013-12-14 16:52:56
283;DAU2013;3C;0;4;1;13;12;-1;2013-12-14 16:56:15
284;DAU2013;4J;0;21;1;14;10;-1;2013-12-14 16:58:57
285;DAU2013;1I;0;16;1;11;12;-1;2013-12-14 17:05:22
286;DAU2013;2I;0;17;1;9;16;-1;2013-12-14 16:55:37
287;DAU2013;3I;0;8;1;12;13;-1;2013-12-14 16:59:39
288;DAU2013;4J;0;22;1;16;9;-1;2013-12-14 17:02:59
