26;17;1;5;3.38;-1;1;1;1;3.38;0;0;0;0;0;0
27;17;2;5;2.797;-1;1;1;1;2.797;0;0;0;0;0;0
28;17;3;5;3.869;1;-1;1;1;3.869;0;0;0;0;0;0
29;17;4;5;2.519;-1;-1;1;1;2.519;0;0;0;0;0;0
30;17;5;5;2.45;1;-1;1;1;2.45;0;0;0;0;0;0
31;17;6;5;3.714;-1;-1;1;1;3.714;0;0;0;0;0;0
32;17;7;5;1.897;1;1;1;1;1.897;0;0;0;0;0;0
33;17;8;5;4.2;1;1;1;1;4.2;0;0;0;0;0;0
34;17;9;5;4.037;-1;1;1;1;4.037;0;0;0;0;0;0
35;17;10;5;2.264;-1;1;1;1;2.264;0;0;0;0;0;0
36;17;11;5;2.098;-1;1;1;1;2.098;0;0;0;0;0;0
37;17;12;5;1.965;-1;1;1;1;1.965;0;0;0;0;0;0
38;17;13;5;2.801;-1;1;1;1;2.801;0;0;0;0;0;0
39;17;14;5;1.431;1;-1;1;1;1.431;0;0;0;0;0;0
40;17;15;5;1.999;-1;1;1;1;1.999;0;0;0;0;0;0
41;17;16;5;1.615;-1;-1;1;1;1.615;0;0;0;0;0;0
42;17;17;5;2.049;-1;-1;1;1;2.049;0;0;0;0;0;0
43;17;18;5;9.491;1;-1;1;1;9.491;0;0;0;0;0;0
44;17;19;5;1.665;-1;-1;1;1;1.665;0;0;0;0;0;0
45;17;20;5;1.532;1;-1;1;1;1.532;0;0;0;0;0;0
46;17;21;5;0.73;-1;1;1;1;0.73;0;0;0;0;0;0
47;17;22;5;0.682;1;-1;1;1;0.682;0;0;0;0;0;0
48;17;23;5;0.832;-1;1;1;1;0.832;0;0;0;0;0;0
49;17;24;5;0.948;1;-1;1;1;0.948;0;0;0;0;0;0
50;17;25;5;0.648;1;1;1;1;0.648;0;0;0;0;0;0
51;18;1;5;3.334;-1;-1;1;1;3.334;0;0;0;0;0;0
52;18;2;5;1.83;1;-1;1;1;1.83;0;0;0;0;0;0
53;18;3;5;1.948;1;1;1;1;1.948;0;0;0;0;0;0
54;18;4;5;1.182;-1;1;1;1;1.182;0;0;0;0;0;0
55;18;5;5;7.346;-1;-1;1;1;7.346;0;0;0;0;0;0
56;18;6;5;1.598;1;1;1;1;1.598;0;0;0;0;0;0
57;18;7;5;5.956;-1;1;1;1;5.956;0;0;0;0;0;0
58;18;8;5;2.081;-1;1;1;1;2.081;0;0;0;0;0;0
59;18;9;5;1.148;1;-1;1;1;1.148;0;0;0;0;0;0
60;18;10;5;1.398;-1;-1;1;1;1.398;0;0;0;0;0;0
61;18;11;5;1.298;1;1;1;1;1.298;0;0;0;0;0;0
62;18;12;5;1.551;1;1;1;1;1.551;0;0;0;0;0;0
63;18;13;5;2.179;-1;1;1;1;2.179;0;0;0;0;0;0
64;18;14;5;1.914;-1;1;1;1;1.914;0;0;0;0;0;0
65;18;15;5;1.781;1;1;1;1;1.781;0;0;0;0;0;0
66;18;16;5;1.982;1;1;1;1;1.982;0;0;0;0;0;0
67;18;17;5;1.881;-1;1;1;1;1.881;0;0;0;0;0;0
68;18;18;5;2.635;1;-1;1;1;2.635;0;0;0;0;0;0
69;18;19;5;1.282;-1;-1;1;1;1.282;0;0;0;0;0;0
70;18;20;5;1.182;-1;1;1;1;1.182;0;0;0;0;0;0
71;18;21;5;1.415;-1;1;1;1;1.415;0;0;0;0;0;0
72;18;22;5;5.351;-1;-1;1;1;5.351;0;0;0;0;0;0
73;18;23;5;1.265;1;1;1;1;1.265;0;0;0;0;0;0
74;18;24;5;1.314;1;-1;1;1;1.314;0;0;0;0;0;0
75;18;25;5;1.016;-1;1;1;1;1.016;0;0;0;0;0;0
76;19;1;5;9.458;-1;1;2;2;2.608;0;0;6.85;0;0;0
77;19;2;5;2.847;-1;-1;2;2;0.93;0;0;0;1.917;0;0
78;19;3;5;2.183;1;1;2;2;1.016;0;0;0;1.167;0;0
79;19;4;5;2.998;-1;-1;2;2;1.649;0;0;0;1.349;0;0
80;19;5;5;2.347;1;-1;2;2;1.282;0;0;0;1.065;0;0
81;19;6;5;2.381;-1;1;2;2;0.981;0;0;0;1.4;0;0
82;19;7;5;1.599;1;-1;2;2;0.598;0;0;0;1.001;0;0
83;19;8;5;2.617;1;1;2;2;1.168;0;0;0;1.449;0;0
84;19;9;5;1.831;1;1;2;2;0.881;0;0;0;0.95;0;0
85;19;10;5;2.348;1;1;2;2;1.048;0;0;0;1.3;0;0
86;19;11;5;1.948;1;1;2;2;0.848;0;0;0;1.1;0;0
87;19;12;5;2.519;-1;-1;2;2;0.784;0;0;0;1.735;0;0
88;19;13;5;1.665;1;-1;2;2;0.864;0;0;0;0.801;0;0
89;19;14;5;1.531;-1;1;2;2;0.732;0;0;0;0.799;0;0
90;19;15;5;1.515;-1;1;2;2;0.615;0;0;0;0.9;0;0
91;19;16;5;1.466;1;-1;2;2;0.666;0;0;0;0.8;0;0
92;19;17;5;1.447;-1;1;2;2;0.615;0;0;0;0.832;0;0
93;19;18;5;1.416;1;1;2;2;0.599;0;0;0;0.817;0;0
94;19;19;5;2.166;1;-1;2;2;1.182;0;0;0;0.984;0;0
95;19;20;5;1.882;-1;1;2;2;0.582;0;0;0;1.3;0;0
96;19;21;5;1.299;1;-1;2;2;0.665;0;0;0;0.634;0;0
97;19;22;5;1.832;1;1;2;2;1.315;0;0;0;0.517;0;0
98;19;23;5;2.08;-1;1;2;2;1.315;0;0;0;0.765;0;0
99;19;24;5;2.698;1;1;2;2;1.564;0;0;0;1.134;0;0
100;19;25;5;2.881;1;1;2;2;0.965;0;0;0;1.916;0;0
101;21;1;6;3.808;1;-1;1;1;3.808;0;0;0;0;0;0
102;21;2;6;4.911;-1;1;1;1;4.911;0;0;0;0;0;0
103;21;3;6;3.398;1;1;1;1;3.398;0;0;0;0;0;0
104;21;4;6;3.514;-1;-1;1;1;3.514;0;0;0;0;0;0
105;21;5;6;2.188;1;1;1;1;2.188;0;0;0;0;0;0
106;21;6;6;1.948;1;1;1;1;1.948;0;0;0;0;0;0
107;21;7;6;1.798;-1;1;1;1;1.798;0;0;0;0;0;0
108;21;8;6;2.465;-1;1;1;1;2.465;0;0;0;0;0;0
109;21;9;6;2.064;1;-1;1;1;2.064;0;0;0;0;0;0
110;21;10;6;2.532;-1;-1;1;1;2.532;0;0;0;0;0;0
111;21;11;6;1.949;1;-1;1;1;1.949;0;0;0;0;0;0
112;21;12;6;1.815;-1;-1;1;1;1.815;0;0;0;0;0;0
113;21;13;6;2.353;1;1;1;1;2.353;0;0;0;0;0;0
114;21;14;6;1.816;-1;-1;1;1;1.816;0;0;0;0;0;0
115;21;15;6;3.776;1;1;1;1;3.776;0;0;0;0;0;0
116;21;16;6;5.283;1;1;1;1;5.283;0;0;0;0;0;0
117;21;17;6;2.839;-1;1;1;1;2.839;0;0;0;0;0;0
118;21;18;6;2.866;-1;-1;1;1;2.866;0;0;0;0;0;0
119;21;19;6;2.148;1;-1;1;1;2.148;0;0;0;0;0;0
120;21;20;6;1.616;1;1;1;1;1.616;0;0;0;0;0;0
121;21;21;6;2.287;-1;-1;1;1;2.287;0;0;0;0;0;0
122;21;22;6;1.232;1;1;1;1;1.232;0;0;0;0;0;0
123;21;23;6;0.982;1;1;1;1;0.982;0;0;0;0;0;0
124;21;24;6;1.082;1;1;1;1;1.082;0;0;0;0;0;0
125;21;25;6;1.167;1;1;1;1;1.167;0;0;0;0;0;0
126;22;1;6;3.698;-1;-1;1;1;3.698;0;0;0;0;0;0
127;22;2;6;8.776;1;-1;3;5;3.139;3.995;1.642;0;0;0;0
128;22;3;6;1.499;-1;-1;1;1;1.499;0;0;0;0;0;0
129;22;4;6;3.181;1;1;1;1;3.181;0;0;0;0;0;0
130;22;5;6;4.929;1;1;1;1;4.929;0;0;0;0;0;0
131;22;6;6;1.266;-1;-1;1;1;1.266;0;0;0;0;0;0
132;22;7;6;1.017;1;-1;1;1;1.017;0;0;0;0;0;0
133;22;8;6;1.163;1;1;1;1;1.163;0;0;0;0;0;0
134;22;9;6;0.981;1;1;1;1;0.981;0;0;0;0;0;0
135;22;10;6;0.932;1;-1;1;1;0.932;0;0;0;0;0;0
136;22;11;6;1.215;-1;1;1;1;1.215;0;0;0;0;0;0
137;22;12;6;0.931;1;1;1;1;0.931;0;0;0;0;0;0
138;22;13;6;0.931;-1;-1;1;1;0.931;0;0;0;0;0;0
139;22;14;6;0.898;1;-1;1;1;0.898;0;0;0;0;0;0
140;22;15;6;1.964;-1;1;1;1;1.964;0;0;0;0;0;0
141;22;16;6;1.598;-1;1;1;1;1.598;0;0;0;0;0;0
142;22;17;6;1.781;-1;-1;1;1;1.781;0;0;0;0;0;0
143;22;18;6;1.399;1;-1;1;1;1.399;0;0;0;0;0;0
144;22;19;6;2.695;-1;1;1;1;2.695;0;0;0;0;0;0
145;22;20;6;2.769;1;1;1;1;2.769;0;0;0;0;0;0
146;22;21;6;2.525;-1;1;1;1;2.525;0;0;0;0;0;0
147;22;22;6;1.732;-1;1;1;1;1.732;0;0;0;0;0;0
148;22;23;6;1.498;-1;1;1;1;1.498;0;0;0;0;0;0
149;22;24;6;1.348;-1;-1;1;1;1.348;0;0;0;0;0;0
150;22;25;6;1.115;1;-1;1;1;1.115;0;0;0;0;0;0
151;23;1;6;13.698;1;1;2;2;12.383;0;0;0;1.315;0;0
152;23;2;6;2.232;1;1;2;2;1.096;0;0;0;1.136;0;0
153;23;3;6;4.165;1;-1;2;2;2.534;0;0;0;1.631;0;0
154;23;4;6;2.431;-1;1;2;2;1.314;0;0;0;1.117;0;0
155;23;5;6;2.581;1;1;2;2;1.165;0;0;0;1.416;0;0
156;23;6;6;2.583;-1;1;2;2;1.433;0;0;0;1.15;0;0
157;23;7;6;2.551;-1;-1;2;2;1.581;0;0;0;0.97;0;0
158;23;8;6;2.766;1;1;2;2;1.682;0;0;0;1.084;0;0
159;23;9;6;3.082;1;1;2;2;1.017;0;0;0;2.065;0;0
160;23;10;6;1.065;-1;1;2;2;1.001;0;0;0;0.064;0;0
161;23;11;6;3.031;-1;1;2;2;1.931;0;0;0;1.1;0;0
162;23;12;6;2.25;-1;-1;2;2;0.967;0;0;0;1.283;0;0
163;23;13;6;1.964;-1;1;2;2;0.898;0;0;0;1.066;0;0
164;23;14;6;2.432;1;-1;2;2;1.282;0;0;0;1.15;0;0
165;23;15;6;2.765;-1;1;2;2;1.165;0;0;0;1.6;0;0
166;23;16;6;3.163;1;-1;1;1;3.163;0;0;0;0;0;0
167;23;17;6;1.781;1;1;1;1;1.781;0;0;0;0;0;0
168;23;18;6;1.699;-1;1;1;1;1.699;0;0;0;0;0;0
169;23;19;6;1.717;1;-1;1;1;1.717;0;0;0;0;0;0
170;23;20;6;1.165;-1;1;1;1;1.165;0;0;0;0;0;0
171;23;21;6;1.448;1;-1;1;1;1.448;0;0;0;0;0;0
172;23;22;6;0.798;-1;1;1;1;0.798;0;0;0;0;0;0
173;23;23;6;1.615;-1;-1;1;1;1.615;0;0;0;0;0;0
174;23;24;6;1.1;1;1;1;1;1.1;0;0;0;0;0;0
175;23;25;6;1.019;1;-1;1;1;1.019;0;0;0;0;0;0
176;25;1;7;7.566;-1;1;5;5;2.401;0;0;1.149;1.583;1.219;1.214
177;25;2;7;2.949;1;-1;1;1;2.949;0;0;0;0;0;0
178;25;3;7;0.999;-1;1;1;1;0.999;0;0;0;0;0;0
179;25;4;7;1.165;-1;1;1;1;1.165;0;0;0;0;0;0
180;25;5;7;1.314;-1;-1;1;1;1.314;0;0;0;0;0;0
181;25;6;7;7.928;1;-1;2;2;3.907;0;0;0;0;0;4.021
182;25;7;7;8.893;-1;-1;3;3;3.759;0;0;0;0;3.702;1.432
183;25;8;7;5.573;1;1;2;2;2.757;0;0;0;0;2.816;0
184;25;9;7;2.964;1;-1;2;2;1.748;0;0;0;0;1.216;0
185;25;10;7;4.815;-1;-1;3;3;1.331;0;0;0;0;1.801;1.683
186;25;11;7;1.184;1;-1;1;1;1.184;0;0;0;0;0;0
187;25;12;7;5.18;1;1;4;4;1.583;0;0;0;1.532;1.117;0.948
188;25;13;7;3.264;1;1;2;2;2.065;0;0;0;1.199;0;0
189;25;14;7;2.332;1;1;2;2;1.25;0;0;0;1.082;0;0
190;25;15;7;2.732;-1;1;2;2;1.766;0;0;0;0.966;0;0
191;25;16;7;1.832;-1;-1;2;2;0.849;0;0;0;0.983;0;0
192;25;17;7;3.215;1;-1;2;2;2.166;0;0;0;1.049;0;0
193;25;18;7;2.03;-1;-1;2;2;1.048;0;0;0;0.982;0;0
194;25;19;7;1.597;-1;1;2;2;0.63;0;0;0;0.967;0;0
195;25;20;7;1.732;1;1;2;2;0.849;0;0;0;0.883;0;0
196;25;21;7;1.982;-1;-1;2;2;1.132;0;0;0;0.85;0;0
197;25;22;7;1.998;1;1;2;2;1.182;0;0;0;0.816;0;0
198;25;23;7;2.581;1;-1;2;2;1.665;0;0;0;0.916;0;0
199;25;24;7;2.13;1;1;2;2;1.216;0;0;0;0.914;0;0
200;25;25;7;2.716;-1;1;2;2;1.831;0;0;0;0.885;0;0
201;26;1;7;20.742;1;1;5;6;9.967;0;0;2.332;5.076;2.069;1.298
202;26;2;7;11.071;1;1;3;3;4.151;0;0;4.587;2.333;0;0
203;26;3;7;22.349;-1;-1;3;4;10.069;0;0;0;0;2.842;9.438
204;26;4;7;11.194;1;1;3;3;6.754;0;0;0;0;1.284;3.156
205;26;5;7;17.07;-1;1;2;2;2.115;0;0;0;0;0;14.955
206;26;6;7;14.486;1;1;3;3;2.98;0;0;2.678;0;0;8.828
207;26;7;7;9.924;1;-1;2;2;1.485;0;0;0;0;0;8.439
208;26;8;7;10.874;-1;-1;2;2;4.575;0;0;0;0;0;6.299
209;26;9;7;7.834;-1;1;3;3;4.718;0;0;0;1.721;0;1.395
210;26;10;7;10.531;-1;-1;3;3;2.015;0;0;0;1.268;0;7.248
211;26;11;7;4.181;1;-1;3;3;1.7;0;0;0;1.299;0;1.182
212;26;12;7;5.735;-1;-1;3;3;1.365;0;0;0;0.97;0;3.4
213;26;13;7;11.236;1;1;3;4;6.954;0;0;0;0;2.101;2.181
214;26;14;7;24.867;-1;-1;5;7;13.914;0;0;1.25;3.101;0.732;5.87
215;26;15;7;15.867;-1;-1;4;4;1.366;0;0;0;2.388;2.83;9.283
216;26;16;7;4.602;-1;-1;2;2;0.964;0;0;0;0;3.638;0
217;26;17;7;15.583;1;-1;3;3;1.265;0;0;0;0;9.006;5.312
218;26;18;7;4.242;1;1;2;2;2.709;0;0;0;0;1.533;0
219;26;19;7;7.19;1;1;3;4;0.815;0;0;0;0;3.15;3.225
220;26;20;7;10.297;1;-1;4;5;3.74;0;0;2.474;2.068;0;2.015
221;26;21;7;2.72;1;1;2;2;0.964;0;0;0;0;1.756;0
222;26;22;7;5.964;1;1;2;2;1.131;0;0;0;0;4.833;0
223;26;23;7;6.277;-1;1;2;2;1.665;0;0;0;0;4.612;0
224;26;24;7;4.179;1;-1;2;2;1.331;0;0;0;0;2.848;0
225;26;25;7;2.531;1;-1;2;2;1.298;0;0;0;0;1.233;0
226;27;1;7;6.628;1;1;2;2;2.643;0;0;3.985;0;0;0
227;27;2;7;13.72;1;-1;2;2;1.551;0;0;0;0;0;12.169
228;27;3;7;5.335;-1;1;2;2;2.208;0;0;0;0;3.127;0
229;27;4;7;6.138;1;1;1;1;6.138;0;0;0;0;0;0
230;27;5;7;0.95;-1;1;1;1;0.95;0;0;0;0;0;0
231;27;6;7;0.964;-1;1;1;1;0.964;0;0;0;0;0;0
232;27;7;7;1.298;1;1;1;1;1.298;0;0;0;0;0;0
233;27;8;7;1.348;-1;1;1;1;1.348;0;0;0;0;0;0
234;27;9;7;1.065;-1;-1;1;1;1.065;0;0;0;0;0;0
235;27;10;7;1.516;1;-1;1;1;1.516;0;0;0;0;0;0
236;27;11;7;0.582;1;-1;1;1;0.582;0;0;0;0;0;0
237;27;12;7;1.566;1;-1;1;1;1.566;0;0;0;0;0;0
238;27;13;7;0.681;-1;1;1;1;0.681;0;0;0;0;0;0
239;27;14;7;1.097;1;-1;1;1;1.097;0;0;0;0;0;0
240;27;15;7;0.616;-1;-1;1;1;0.616;0;0;0;0;0;0
241;27;16;7;0.567;-1;-1;1;1;0.567;0;0;0;0;0;0
242;27;17;7;0.849;-1;-1;1;1;0.849;0;0;0;0;0;0
243;27;18;7;0.716;1;1;1;1;0.716;0;0;0;0;0;0
244;27;19;7;0.916;1;-1;1;1;0.916;0;0;0;0;0;0
245;27;20;7;1.216;1;-1;1;1;1.216;0;0;0;0;0;0
246;27;21;7;1.914;-1;1;1;1;1.914;0;0;0;0;0;0
247;27;22;7;4.781;-1;-1;1;1;4.781;0;0;0;0;0;0
248;27;23;7;0.948;1;1;1;1;0.948;0;0;0;0;0;0
249;27;24;7;1.364;1;1;1;1;1.364;0;0;0;0;0;0
250;27;25;7;3.867;1;1;1;1;3.867;0;0;0;0;0;0
276;29;1;8;30;0;0;3;3;5.648;1.466;9.659;0;0;0;0
277;29;2;8;6.186;1;1;2;2;4.918;1.268;0;0;0;0;0
278;29;3;8;5.197;-1;-1;2;2;2.897;0;2.3;0;0;0;0
279;29;4;8;5.118;1;1;2;2;3.301;0;1.817;0;0;0;0
280;29;5;8;4.831;1;1;3;3;2.213;1.452;1.166;0;0;0;0
281;29;6;8;2.081;1;1;1;1;2.081;0;0;0;0;0;0
282;29;7;8;4.046;1;-1;3;3;1.764;1.116;1.166;0;0;0;0
283;29;8;8;7.01;1;-1;3;3;4.011;2.049;0.95;0;0;0;0
284;29;9;8;4.532;-1;1;3;3;1.998;0.95;1.584;0;0;0;0
285;29;10;8;5.411;1;1;3;3;1.797;1.234;2.38;0;0;0;0
286;29;11;8;4.529;1;1;3;3;2.412;0.782;1.335;0;0;0;0
287;29;12;8;6.03;-1;-1;3;5;2.781;2.366;0.883;0;0;0;0
288;29;13;8;3.849;1;1;3;3;1.415;0.9;1.534;0;0;0;0
289;29;14;8;5.73;-1;-1;3;3;2.814;1.117;1.799;0;0;0;0
290;29;15;8;4.12;1;1;1;1;4.12;0;0;0;0;0;0
291;29;16;8;4.775;1;1;1;1;4.775;0;0;0;0;0;0
292;29;17;8;5.201;1;1;3;3;1.365;2.287;1.549;0;0;0;0
293;29;18;8;3.495;1;-1;2;2;2.411;1.084;0;0;0;0;0
294;29;19;8;2.205;-1;-1;1;1;2.205;0;0;0;0;0;0
295;29;20;8;2.864;-1;-1;2;2;1.15;1.714;0;0;0;0;0
296;29;21;8;1.662;1;1;1;1;1.662;0;0;0;0;0;0
297;29;22;8;1.68;1;1;1;1;1.68;0;0;0;0;0;0
298;29;23;8;1.763;1;1;1;1;1.763;0;0;0;0;0;0
299;29;24;8;4.166;1;1;1;1;4.166;0;0;0;0;0;0
300;29;25;8;1.964;1;1;1;1;1.964;0;0;0;0;0;0
301;30;1;8;12.25;1;1;3;4;8.228;0;0;2.673;1.349;0;0
302;30;2;8;4.492;1;1;2;2;3.225;0;0;0;1.267;0;0
303;30;3;8;7.823;1;-1;3;4;2.444;0;0;3.347;2.032;0;0
304;30;4;8;6.936;-1;1;4;4;2.469;0;0;0;1.035;1.652;1.78
305;30;5;8;3.825;1;1;2;2;2.23;0;0;0;1.595;0;0
306;30;6;8;16.691;1;-1;4;5;4.1;0;0;4.035;0;2.46;6.096
307;30;7;8;20.662;-1;-1;5;8;6.588;0;0;5.709;3.072;1.584;3.709
308;30;8;8;8.038;1;1;2;2;3.363;4.675;0;0;0;0;0
309;30;9;8;8.346;1;1;3;4;2.487;3.329;0;0;2.53;0;0
310;30;10;8;8.985;1;-1;5;6;1.332;0;0;2.255;2.368;1.1;1.93
311;30;11;8;5.5;-1;1;3;4;3.987;0.312;0;1.201;0;0;0
312;30;12;8;3.309;1;1;1;1;3.309;0;0;0;0;0;0
313;30;13;8;8.238;1;-1;3;3;1.382;5.422;0;0;1.434;0;0
314;30;14;8;4.807;-1;1;1;1;4.807;0;0;0;0;0;0
315;30;15;8;19.668;-1;1;5;9;6.144;2.397;0;3.477;3.474;0;4.176
316;30;16;8;7.407;-1;1;3;3;3.897;2.296;0;0;1.214;0;0
317;30;17;8;9.878;1;1;3;3;2.028;4.406;0;0;0;0;3.444
318;30;18;8;13.521;-1;1;4;4;4.474;3.076;0;0;1.716;4.255;0
319;30;19;8;11.983;1;-1;5;6;1.998;3.071;0;2.836;2.596;0;1.482
320;30;20;8;13.944;-1;1;6;9;2.396;2.189;0;2.366;2.601;1.949;2.443
321;30;21;8;14.411;-1;1;6;8;3.098;3.214;0;2.316;0.833;3.07;1.88
322;30;22;8;18.164;-1;1;6;7;1.703;4.789;3.893;0.716;3.869;0;3.194
323;30;23;8;12.913;-1;-1;6;7;2.453;3.22;0;0.849;1.167;1.384;3.84
324;30;24;8;11.246;1;1;5;5;1.757;4.225;1.433;0;2.067;0;1.764
325;30;25;8;6.441;1;-1;3;3;2.265;0.684;0;0;0;0;3.492
326;31;1;8;15.301;1;1;2;2;2.049;13.252;0;0;0;0;0
327;31;2;8;7.251;-1;-1;2;2;1.151;0;0;0;0;0;6.1
328;31;3;8;14.598;-1;1;2;2;2.54;12.058;0;0;0;0;0
329;31;4;8;15.756;1;1;2;2;1.082;0;0;0;0;0;14.674
330;31;5;8;19.563;1;1;2;2;6.105;0;0;0;0;0;13.458
331;31;6;8;8.135;1;1;2;2;3.331;4.804;0;0;0;0;0
332;31;7;8;5.231;1;1;2;2;1.634;3.597;0;0;0;0;0
333;31;8;8;5.801;1;-1;2;3;1.566;0;0;0;0;0;4.235
334;31;9;8;6.027;1;-1;2;2;1.565;4.462;0;0;0;0;0
335;31;10;8;13.105;1;1;2;2;2.805;10.3;0;0;0;0;0
336;31;11;8;10.517;-1;-1;2;2;5.036;0;0;0;5.481;0;0
337;31;12;8;10.244;1;-1;2;2;1.233;0;0;0;0;0;9.011
338;31;13;8;11.425;-1;1;2;2;4.325;7.1;0;0;0;0;0
339;31;14;8;10.564;-1;-1;2;2;2.555;0;0;0;0;0;8.009
340;31;15;8;3.664;1;-1;2;2;1.597;2.067;0;0;0;0;0
341;31;16;8;10.97;-1;-1;2;2;1.433;0;0;0;0;0;9.537
342;31;17;8;10.349;-1;-1;2;2;1.082;0;0;0;0;9.267;0
343;31;18;8;4.684;1;1;2;2;3.168;1.516;0;0;0;0;0
344;31;19;8;5.619;1;1;2;2;3.789;0;0;0;0;0;1.83
345;31;20;8;3.601;1;1;2;2;2.152;0;1.449;0;0;0;0
346;31;21;8;7.713;1;-1;2;2;2.281;0;0;5.432;0;0;0
347;31;22;8;5.132;-1;1;2;2;1.4;0;0;0;0;0;3.732
348;31;23;8;6.239;-1;-1;2;2;4.188;0;2.051;0;0;0;0
349;31;24;8;3.569;1;-1;2;2;1.416;2.153;0;0;0;0;0
350;31;25;8;5.854;-1;1;1;1;5.854;0;0;0;0;0;0
376;33;1;9;2.381;-1;-1;1;1;2.381;0;0;0;0;0;0
377;33;2;9;2.62;1;1;1;1;2.62;0;0;0;0;0;0
378;33;3;9;4.308;1;1;1;1;4.308;0;0;0;0;0;0
379;33;4;9;1.416;1;1;1;1;1.416;0;0;0;0;0;0
380;33;5;9;1.315;1;-1;1;1;1.315;0;0;0;0;0;0
381;33;6;9;1.581;-1;-1;1;1;1.581;0;0;0;0;0;0
382;33;7;9;1.432;1;-1;1;1;1.432;0;0;0;0;0;0
383;33;8;9;1.883;-1;-1;1;1;1.883;0;0;0;0;0;0
384;33;9;9;1.797;1;-1;1;1;1.797;0;0;0;0;0;0
385;33;10;9;6.621;1;1;1;1;6.621;0;0;0;0;0;0
386;33;11;9;1.314;1;-1;1;1;1.314;0;0;0;0;0;0
387;33;12;9;1.382;-1;-1;1;1;1.382;0;0;0;0;0;0
388;33;13;9;3.158;1;1;1;1;3.158;0;0;0;0;0;0
389;33;14;9;1.383;1;1;1;1;1.383;0;0;0;0;0;0
390;33;15;9;1.699;1;1;1;1;1.699;0;0;0;0;0;0
391;33;16;9;1.265;1;1;1;1;1.265;0;0;0;0;0;0
392;33;17;9;1.113;1;-1;1;1;1.113;0;0;0;0;0;0
393;33;18;9;6.012;-1;-1;1;1;6.012;0;0;0;0;0;0
394;33;19;9;1.031;1;1;1;1;1.031;0;0;0;0;0;0
395;33;20;9;0.981;1;-1;1;1;0.981;0;0;0;0;0;0
396;33;21;9;1.532;-1;-1;1;1;1.532;0;0;0;0;0;0
397;33;22;9;0.781;1;1;1;1;0.781;0;0;0;0;0;0
398;33;23;9;1.034;1;-1;1;1;1.034;0;0;0;0;0;0
399;33;24;9;1.647;-1;1;1;1;1.647;0;0;0;0;0;0
400;33;25;9;1.199;-1;1;1;1;1.199;0;0;0;0;0;0
401;34;1;9;8.966;-1;-1;3;3;3.863;3.638;1.465;0;0;0;0
402;34;2;9;1.414;-1;1;1;1;1.414;0;0;0;0;0;0
403;34;3;9;2.002;-1;1;1;1;2.002;0;0;0;0;0;0
404;34;4;9;1.081;-1;-1;1;1;1.081;0;0;0;0;0;0
405;34;5;9;1.615;1;-1;1;1;1.615;0;0;0;0;0;0
406;34;6;9;1.282;-1;1;1;1;1.282;0;0;0;0;0;0
407;34;7;9;1.314;-1;-1;1;1;1.314;0;0;0;0;0;0
408;34;8;9;1.348;1;1;1;1;1.348;0;0;0;0;0;0
409;34;9;9;1.716;1;1;1;1;1.716;0;0;0;0;0;0
410;34;10;9;1.314;1;1;1;1;1.314;0;0;0;0;0;0
411;34;11;9;1.283;1;-1;1;1;1.283;0;0;0;0;0;0
412;34;12;9;1.015;-1;1;1;1;1.015;0;0;0;0;0;0
